0,0
5.02189381499726,0
5.02189381499726,0
5.02189381499726,-3
7.03065134099617,-3
7.03065134099617,-1
13.0569239189929,-1
NaN,NaN
17.0744389709907,-1
23.1007115489874,-1
23.1007115489874,-3
NaN,NaN
7.03065134099617,-3
13.0569239189929,-3
NaN,NaN
17.0744389709907,-3
23.1007115489874,-3
NaN,NaN
7.03065134099617,-3
7.03065134099617,-5
13.0569239189929,-5
NaN,NaN
17.0744389709907,-5
23.1007115489874,-5
23.1007115489874,-3
NaN,NaN
9.03940886699507,-2
21.0919540229885,-2
NaN,NaN
21.0919540229885,-4
9.03940886699507,-4
NaN,NaN
23.1007115489874,-3
25.1094690749863,-3
25.1094690749863,0
25.1094690749863,0
30.1313628899836,0
NaN,NaN
5.02189381499726,0
5.02189381499726,3
7.03065134099617,3
7.03065134099617,3
8.36982302499544,5
8.36982302499544,5
11.048166392994,1
11.048166392994,1
13.7265097609925,5
13.7265097609925,5
16.4048531289911,1
16.4048531289911,1
19.0831964969896,5
19.0831964969896,5
21.7615398649881,1
23.1007115489874,3
25.1094690749863,3
25.1094690749863,0
NaN,NaN
30.1313628899836,0
35.1219798264133,0
35.1219798264133,0
37.6172882946282,5
37.6172882946282,5
42.6079052310579,-5
42.6079052310579,-5
47.5985221674877,5
47.5985221674877,5
52.5891391039174,-5
52.5891391039174,-5
57.5797560403472,5
57.5797560403472,5
62.5703729767769,-5
62.5703729767769,-5
67.5609899132067,5
67.5609899132067,5
72.5516068496364,-5
72.5516068496364,-5
77.5422237860662,5
77.5422237860662,5
82.5328407224959,-5
82.5328407224959,-5
87.5234576589256,5
87.5234576589256,5
92.5140745953554,-5
95.0093830635703,0
95.0093830635703,0
95.0093830635703,0
100,0
NaN,NaN
-5,3.33333333333333
0,5
0,-3.33333333333333
-5,-5
NaN,NaN
0,3.33333333333333
-5,1.66666666666667
NaN,NaN
0,1.66666666666667
-5,0
NaN,NaN
0,0
-5,-1.66666666666667
NaN,NaN
0,-1.66666666666667
-5,-3.33333333333333
NaN,NaN
100,0
103,-3
97,-3
100,0
NaN,NaN
99.5,-4
99.4979866764719,-3.93657608034344
99.4919548128308,-3.87340754642625
99.4819286972627,-3.81074875563959
99.4679487013964,-3.74885201281892
99.4500711177409,-3.68796655430151
99.4283679330161,-3.62833754433967
99.4029265382866,-3.57020508791083
99.3738493770698,-3.51380326389953
99.3412535328312,-3.4593591825444
99.3052702575311,-3.40709207094536
99.266044443119,-3.35721239031346
99.2237340381051,-3.30992098851789
99.1785094115571,-3.26540829134247
99.1305526670845,-3.22385353570824
99.0800569095712,-3.18542404794966
99.0272254676105,-3.15027457005049
98.9722710747727,-3.11854663655242
98.9154150130019,-3.09036800464548
98.8568862215919,-3.06585213973489
98.7969203753283,-3.04509775855593
