time [s],Lmtc [m],STIM [ ],Fsee [N]
0.0,0.043781287675248,0.0,0.3730088260534004
0.0005,0.043781287675248,0.0,0.37300882592333506
0.001,0.043781287675248,0.0,0.3730088257982805
0.0015,0.043781287675248,0.0,0.37300882567766397
0.002,0.043781287675248,0.0,0.3730088255615286
0.0025,0.043781287675248,0.0,0.3730088254497167
0.003,0.043781287675248,0.0,0.3730088253420424
0.0035,0.043781287675248,0.0,0.3730088252383766
0.004,0.043781287675248,0.0,0.37300882513856193
0.0045,0.043781287675248,0.0,0.3730088250424553
0.005,0.043781287675248,0.0,0.3730088249499278
0.0055,0.043781287675248,0.0,0.37300882486082904
0.006,0.043781287675248,0.0,0.3730088247750446
0.0065,0.043781287675248,0.0,0.3730088246924456
0.007,0.043781287675248,0.0,0.37300882461291035
0.0075,0.043781287675248,0.0,0.3730088245363314
0.008,0.043781287675248,0.0,0.3730088244626014
0.0085,0.043781287675248,0.0,0.3730088243916131
0.009,0.043781287675248,0.0,0.3730088243232518
0.0095,0.043781287675248,0.0,0.37300882425743886
0.01,0.043781287675248,0.0,0.37300882419405973
0.0105,0.043781287675248,0.0,0.3730088241330428
0.011,0.043781287675248,0.0,0.3730088240742951
0.0115,0.043781287675248,0.0,0.37300882401772345
0.012,0.043781287675248,0.0,0.3730088239632635
0.0125,0.043781287675248,0.0,0.3730088239108222
0.013,0.043781287675248,0.0,0.3730088238603207
0.0135,0.043781287675248,0.0,0.373008823811709
0.014,0.043781287675248,0.0,0.3730088237648941
0.0145,0.043781287675248,0.0,0.3730088237198114
0.015,0.043781287675248,0.0,0.3730088236764182
0.0155,0.043781287675248,0.0,0.37300882363463544
0.016,0.043781287675248,0.0,0.37300882359439896
0.0165,0.043781287675248,0.0,0.3730088235556585
0.017,0.043781287675248,0.0,0.37300882351836406
0.0175,0.043781287675248,0.0,0.37300882348244396
0.018,0.043781287675248,0.0,0.3730088234478696
0.0185,0.043781287675248,0.0,0.3730088234145694
0.019,0.043781287675248,0.0,0.3730088233825148
0.0195,0.043781287675248,0.0,0.3730088233516485
0.02,0.043781287675248,0.0,0.3730088233219274
0.0205,0.043781287675248,0.0,0.37300882329330876
0.021,0.043781287675248,0.0,0.37300882326575663
0.0215,0.043781287675248,0.0,0.37300882323922097
0.022,0.043781287675248,0.0,0.37300882321368034
0.0225,0.043781287675248,0.0,0.3730088231890846
0.023,0.043781287675248,0.0,0.3730088231654051
0.0235,0.043781287675248,0.0,0.3730088231426133
0.024,0.043781287675248,0.0,0.37300882312065176
0.0245,0.043781287675248,0.0,0.37300882309951344
0.025,0.043781287675248,0.0,0.3730088230791626
0.0255,0.043781287675248,0.0,0.3730088230595633
0.026,0.043781287675248,0.0,0.37300882304069416
0.0265,0.043781287675248,0.0,0.3730088230225265
0.027,0.043781287675248,0.0,0.37300882300503174
0.0275,0.043781287675248,0.0,0.3730088229881884
0.028,0.043781287675248,0.0,0.3730088229719678
0.0285,0.043781287675248,0.0,0.3730088229563485
0.029,0.043781287675248,0.0,0.3730088229413162
0.0295,0.043781287675248,0.0,0.373008822926835
0.03,0.043781287675248,0.0,0.37300882291289794
0.0305,0.043781287675248,0.0,0.37300882289947623
0.031,0.043781287675248,0.0,0.3730088228865556
0.0315,0.043781287675248,0.0,0.37300882287410736
0.032,0.043781287675248,0.0,0.3730088228621316
0.0325,0.043781287675248,0.0,0.37300882285059256
0.033,0.043781287675248,0.0,0.3730088228394901
0.0335,0.043781287675248,0.0,0.37300882282879566
0.034,0.043781287675248,0.0,0.3730088228185021
0.0345,0.043781287675248,0.0,0.3730088228085808
0.035,0.043781287675248,0.0,0.37300882279903885
0.0355,0.043781287675248,0.0,0.3730088227898548
0.036,0.043781287675248,0.0,0.37300882278100006
0.0365,0.043781287675248,0.0,0.37300882277247455
0.037,0.043781287675248,0.0,0.3730088227642712
0.0375,0.043781287675248,0.0,0.3730088227563685
0.038,0.043781287675248,0.0,0.37300882274876646
0.0385,0.043781287675248,0.0,0.37300882274144354
0.039,0.043781287675248,0.0,0.3730088227343927
0.0395,0.043781287675248,0.0,0.3730088227276067
0.04,0.043781287675248,0.0,0.37300882272106406
0.0405,0.043781287675248,0.0,0.3730088227147719
0.041,0.043781287675248,0.0,0.37300882270870894
0.0415,0.043781287675248,0.0,0.3730088227028821
0.042,0.043781287675248,0.0,0.3730088226972557
0.0425,0.043781287675248,0.0,0.3730088226918441
0.043,0.043781287675248,0.0,0.3730088226866329
0.0435,0.043781287675248,0.0,0.3730088226816221
0.044,0.043781287675248,0.0,0.37300882267679025
0.0445,0.043781287675248,0.0,0.3730088226721446
0.045,0.043781287675248,0.0,0.3730088226676635
0.0455,0.043781287675248,0.0,0.3730088226633542
0.046,0.043781287675248,0.0,0.37300882265920243
0.0465,0.043781287675248,0.0,0.3730088226552082
0.047,0.043781287675248,0.0,0.373008822651357
0.0475,0.043781287675248,0.0,0.373008822647649
0.048,0.043781287675248,0.0,0.37300882264408425
0.0485,0.043781287675248,0.0,0.3730088226406483
0.049,0.043781287675248,0.0,0.3730088226373412
0.0495,0.043781287675248,0.0,0.3730088226341629
0.05,0.043781287675248,0.0,0.37300882263109203
0.0505,0.043781287675248,0.0,0.3730088226281357
0.051,0.043781287675248,0.0,0.37300882262529383
0.0515,0.043781287675248,0.0,0.3730088226225594
0.052,0.043781287675248,0.0,0.373008822619918
0.0525,0.043781287675248,0.0,0.373008822617384
0.053,0.043781287675248,0.0,0.37300882261494306
0.0535,0.043781287675248,0.0,0.37300882261258794
0.054,0.043781287675248,0.0,0.3730088226103259
