time [s],Lmtc [m],STIM [ ],Fsee [N]
0.1605,0.039,1.0,3.3689297586426297
0.161,0.039,1.0,3.3788379694783144
0.1615,0.039,1.0,3.38856196572798
0.162,0.039,1.0,3.3981053076781387
0.1625,0.039,1.0,3.4074714552235985
0.163,0.039,1.0,3.416663825527683
0.1635,0.039,1.0,3.425685740047397
0.164,0.039,1.0,3.434540478901642
0.1645,0.039,1.0,3.443231230949417
0.165,0.039,1.0,3.4517611450888817
0.1655,0.039,1.0,3.460133283177486
0.166,0.039,1.0,3.468350668467889
0.1665,0.039,1.0,3.4764162411759743
0.167,0.039,1.0,3.4843329042434394
0.1675,0.039,1.0,3.492103481374853
0.168,0.039,1.0,3.49973076030244
0.1685,0.039,1.0,3.5072174531280633
0.169,0.039,1.0,3.514566237251488
0.1695,0.039,1.0,3.5217797178660826
0.17,0.039,1.0,3.528860466700503
0.1705,0.039,1.0,3.5358109865278933
0.171,0.039,1.0,3.542633747859611
0.1715,0.039,1.0,3.5493311553390376
0.17200000000000001,0.039,1.0,3.5559055825154435
0.17250000000000001,0.039,1.0,3.562359340002947
0.17300000000000001,0.039,1.0,3.568694708453631
0.17350000000000002,0.039,1.0,3.5749139083712054
0.17400000000000002,0.039,1.0,3.5810191313934485
0.17450000000000002,0.039,1.0,3.587012511658478
0.17500000000000002,0.039,1.0,3.5928961554987864
0.17550000000000002,0.039,1.0,3.598672114265341
0.176,0.039,1.0,3.6043424125284846
0.1765,0.039,1.0,3.6099090222715966
0.177,0.039,1.0,3.615373889687353
0.1775,0.039,1.0,3.6207389106594614
0.178,0.039,1.0,3.626005956236442
0.1785,0.039,1.0,3.631176849325403
0.179,0.039,1.0,3.6362533889202036
0.1795,0.039,1.0,3.641237327936201
0.18,0.039,1.0,3.646130396264619
0.1805,0.039,1.0,3.6509342796825957
0.181,0.039,1.0,3.655650641799761
0.1815,0.039,1.0,3.6602811039827277
0.182,0.039,1.0,3.664827266256161
0.1825,0.039,1.0,3.6692906881841214
0.183,0.039,1.0,3.673672908784
0.1835,0.039,1.0,3.6779754283113255
0.184,0.039,1.0,3.682199727240824
0.1845,0.039,1.0,3.6863472489046236
0.185,0.039,1.0,3.6904194175915035
0.1855,0.039,1.0,3.6944176219919442
0.186,0.039,1.0,3.6983432324628254
0.1865,0.039,1.0,3.7021975852357145
0.187,0.039,1.0,3.7059819988918465
0.1875,0.039,1.0,3.7096977592926903
0.188,0.039,1.0,3.713346135306774
0.1885,0.039,1.0,3.716928364424439
0.189,0.039,1.0,3.720445667775774
0.1895,0.039,1.0,3.723899236393496
0.19,0.039,1.0,3.7272902455586507
0.1905,0.039,1.0,3.7306198416783305
0.191,0.039,1.0,3.7338891559934906
0.1915,0.039,1.0,3.7370992920397
0.192,0.039,1.0,3.740251338749805
0.1925,0.039,1.0,3.7433463584678575
0.193,0.039,1.0,3.746385399477275
0.1935,0.039,1.0,3.749369484539863
0.194,0.039,1.0,3.7522996228783896
0.1945,0.039,1.0,3.7551767992142193
0.195,0.039,1.0,3.7580019852314743
0.1955,0.039,1.0,3.7607761290886224
0.196,0.039,1.0,3.763500166389418
0.1965,0.039,1.0,3.7661750101455307
0.197,0.039,1.0,3.768801561278113
0.1975,0.039,1.0,3.77138069900933
0.198,0.039,1.0,3.773913290917551
0.1985,0.039,1.0,3.7764001837367727
0.199,0.039,1.0,3.7788422129870165
0.1995,0.039,1.0,3.7812401941621823
0.2,0.039,1.0,3.783594931955482
0.2005,0.039,1.0,3.78590721181761
0.201,0.039,1.0,3.788177808796122
0.2015,0.039,1.0,3.7904074794466234
0.202,0.039,1.0,3.7925969703041673
0.2025,0.039,1.0,3.794747010130551
0.203,0.039,1.0,3.796858318035468
0.20350000000000001,0.039,1.0,3.7989315960438432
0.20400000000000001,0.039,1.0,3.8009675368828186
0.20450000000000002,0.039,1.0,3.802966816854925
0.20500000000000002,0.039,1.0,3.8049301033057996
0.20550000000000002,0.039,1.0,3.8068580477890825
0.20600000000000002,0.039,1.0,3.8087512932296437
0.20650000000000002,0.039,1.0,3.8106104673668875
0.20700000000000002,0.039,1.0,3.8124361896272836
0.20750000000000002,0.039,1.0,3.814229064833444
0.20800000000000002,0.039,1.0,3.81598968979888
0.2085,0.039,1.0,3.8177186472911626
0.209,0.039,1.0,3.8194165123613217
0.2095,0.039,1.0,3.821083846549453
0.21,0.039,1.0,3.82272120396074
0.2105,0.039,1.0,3.8243291257029295
0.211,0.039,1.0,3.8259081457196746
0.2115,0.039,1.0,3.8274587854501503
0.212,0.039,1.0,3.828981559430183
0.2125,0.039,1.0,3.830476970164025
0.213,0.039,1.0,3.831945513503822
0.2135,0.039,1.0,3.8333876737240753
0.214,0.039,1.0,3.834803928688893
0.2145,0.039,1.0,3.836194745120726
0.215,0.039,1.0,3.8375605835643816
0.2155,0.039,1.0,3.838901893841612
0.216,0.039,1.0,3.840219119820479
0.2165,0.039,1.0,3.8415126950481926
0.217,0.039,1.0,3.842783047334012
0.2175,0.039,1.0,3.8440305945524105
0.218,0.039,1.0,3.845255749047818
0.2185,0.039,1.0,3.846458913600855
0.219,0.039,1.0,3.8476404856620747
0.2195,0.039,1.0,3.8488008534747755
0.22,0.039,1.0,3.8499404001449085
0.2205,0.039,1.0,3.851059499913603
0.221,0.039,1.0,3.852158522070339
0.2215,0.039,1.0,3.853237827368873
0.222,0.039,1.0,3.8542977717901077
0.2225,0.039,1.0,3.8553387030956863
0.223,0.039,1.0,3.856360964446536
0.2235,0.039,1.0,3.857364891088488
0.224,0.039,1.0,3.8583508138324873
0.2245,0.039,1.0,3.85931905586688
0.225,0.039,1.0,3.8602699361049098
0.2255,0.039,1.0,3.8612037661183782
0.226,0.039,1.0,3.8621208533577938
0.2265,0.039,1.0,3.8630214982027935
0.227,0.039,1.0,3.8639059970598777
0.2275,0.039,1.0,3.8647746395248035
0.228,0.039,1.0,3.865627711363025
0.2285,0.039,1.0,3.866465491779337
0.229,0.039,1.0,3.8672882562859408
0.2295,0.039,1.0,3.8680962740749987
0.23,0.039,1.0,3.8688898107785628
0.2305,0.039,1.0,3.8696691259402862
0.231,0.039,1.0,3.8704344756714257
0.2315,0.039,1.0,3.8711861102174754
0.232,0.039,1.0,3.871924276514803
0.2325,0.039,1.0,3.872649215848284
0.233,0.039,1.0,3.873361166312176
0.2335,0.039,1.0,3.8740603605555726
0.234,0.039,1.0,3.874747028151353
0.23450000000000001,0.039,1.0,3.875421393425589
0.23500000000000001,0.039,1.0,3.8760836777382868
0.23550000000000001,0.039,1.0,3.876734097393854
0.23600000000000002,0.039,1.0,3.8773728658365787
0.23650000000000002,0.039,1.0,3.878000191639177
0.23700000000000002,0.039,1.0,3.878616280616511
0.23750000000000002,0.039,1.0,3.879221333888905
0.23800000000000002,0.039,1.0,3.8798155499174944
0.23850000000000002,0.039,1.0,3.880399122639138
0.23900000000000002,0.039,1.0,3.8809722434265943
0.23950000000000002,0.039,1.0,3.8815350992925723
